2020-04-21 11:52:22,0.0523,0.0526,0.0526,0.0525,0.0525,0.0527,0.0527,0.0527,0.0527,0.0527,0.0527,0.0526,0.0526,0.0525,0.0525,0.0524,0.0524,0.0523,0.0522,0.0519,0.0519,0.0518,0.0517,0.0515,0.0514,0.0515,0.0515,0.0515,0.0515,0.052,0.052,0.0519,0.0519,0.0519,0.0519,0.0518,0.0518,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.052,0.0519,0.0518,0.0517,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0515,0.0515,0.0518,0.0519,0.0511,0.0511,0.0512,0.0512,0.0513,0.0513,0.0515,0.0518,0.0518,0.0522,0.0522,0.0531,0.053,0.0533,0.053,0.053,0.053,0.053,0.053,0.053,0.0525,0.0505,0.0505,0.0505,0.0506,0.0506,0.0506,0.0506,0.0506,0.0507,0.0507,0.0507,0.0508,0.0509
2020-04-21 11:57:24,0.0523,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0525,0.0525,0.0527,0.0527,0.0527,0.0527,0.0527,0.0527,0.0526,0.0526,0.0525,0.0525,0.0524,0.0524,0.0523,0.0522,0.0519,0.0519,0.0518,0.0517,0.0515,0.0514,0.0515,0.0515,0.0515,0.0515,0.052,0.052,0.0519,0.0519,0.0519,0.0519,0.0518,0.0518,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.052,0.0519,0.0518,0.0517,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0515,0.0515,0.0518,0.0519,0.0511,0.0511,0.0512,0.0512,0.0513,0.0513,0.0515,0.0518,0.0518,0.0522,0.0522,0.0531,0.053,0.0533,0.053,0.053,0.053,0.053,0.053,0.053,0.0525,0.0505,0.0505,0.0505,0.0506,0.0506,0.0506,0.0506,0.0506
2020-04-21 12:02:27,0.0525,0.0526,0.0526,0.0528,0.0528,0.0528,0.0528,0.0527,0.0527,0.0527,0.0527,0.0526,0.0527,0.0527,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0525,0.0525,0.0527,0.0527,0.0527,0.0527,0.0527,0.0527,0.0526,0.0526,0.0525,0.0525,0.0524,0.0524,0.0523,0.0522,0.0519,0.0519,0.0518,0.0517,0.0515,0.0514,0.0515,0.0515,0.0515,0.0515,0.052,0.052,0.0519,0.0519,0.0519,0.0519,0.0518,0.0518,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.052,0.0519,0.0518,0.0517,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0515,0.0515,0.0518,0.0519,0.0511,0.0511,0.0512,0.0512,0.0513,0.0513,0.0515,0.0518,0.0518,0.0522,0.0522,0.0531,0.053,0.0533,0.053
2020-04-21 12:07:30,0.0524,0.0527,0.0528,0.0527,0.0529,0.0528,0.0528,0.0528,0.0528,0.0526,0.0526,0.0525,0.0525,0.0526,0.0528,0.0528,0.0528,0.0528,0.0527,0.0527,0.0527,0.0527,0.0526,0.0527,0.0527,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0525,0.0525,0.0527,0.0527,0.0527,0.0527,0.0527,0.0527,0.0526,0.0526,0.0525,0.0525,0.0524,0.0524,0.0523,0.0522,0.0519,0.0519,0.0518,0.0517,0.0515,0.0514,0.0515,0.0515,0.0515,0.0515,0.052,0.052,0.0519,0.0519,0.0519,0.0519,0.0518,0.0518,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.052,0.0519,0.0518,0.0517,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0515,0.0515,0.0518,0.0519,0.0511,0.0511,0.0512,0.0512
2020-04-21 12:12:32,0.0514,0.0519,0.0513,0.0512,0.0513,0.0514,0.0514,0.0513,0.0514,0.0515,0.0515,0.0515,0.0518,0.052,0.0521,0.052,0.052,0.052,0.052,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0522,0.0522,0.0523,0.0524,0.0524,0.0525,0.0528,0.0528,0.0528,0.0528,0.0528,0.0527,0.0529,0.0528,0.0528,0.0528,0.0528,0.0526,0.0526,0.0525,0.0525,0.0526,0.0528,0.0528,0.0528,0.0528,0.0527,0.0527,0.0527,0.0527,0.0526,0.0527,0.0527,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0525,0.0525,0.0527,0.0527,0.0527,0.0527,0.0527,0.0527,0.0526,0.0526,0.0525,0.0525,0.0524,0.0524,0.0523,0.0522,0.0519,0.0519,0.0518,0.0517,0.0515,0.0514,0.0515,0.0515,0.0515,0.0515,0.052,0.052,0.0519,0.0519,0.0519,0.0519,0.0518,0.0518,0.0519
2020-04-21 12:17:36,0.0516,0.0519,0.0519,0.0519,0.0519,0.0518,0.0518,0.0518,0.0518,0.0513,0.0512,0.0513,0.0514,0.0514,0.0513,0.0514,0.0515,0.0515,0.0515,0.0518,0.052,0.0521,0.052,0.052,0.052,0.052,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0522,0.0522,0.0523,0.0524,0.0524,0.0525,0.0528,0.0528,0.0528,0.0528,0.0528,0.0527,0.0529,0.0528,0.0528,0.0528,0.0528,0.0526,0.0526,0.0525,0.0525,0.0526,0.0528,0.0528,0.0528,0.0528,0.0527,0.0527,0.0527,0.0527,0.0526,0.0527,0.0527,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0525,0.0525,0.0527,0.0527,0.0527,0.0527,0.0527,0.0527,0.0526,0.0526,0.0525,0.0525,0.0524,0.0524,0.0523,0.0522,0.0519,0.0519,0.0518,0.0517,0.0515,0.0514,0.0515,0.0515,0.0515,0.0515,0.052,0.052
2020-04-21 12:22:38,0.0519,0.053,0.053,0.053,0.0529,0.0529,0.0529,0.0529,0.0529,0.0528,0.0528,0.0526,0.0524,0.0524,0.0524,0.0524,0.0524,0.0522,0.0522,0.0521,0.0521,0.052,0.052,0.052,0.052,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0518,0.0518,0.0518,0.0518,0.0513,0.0512,0.0513,0.0514,0.0514,0.0513,0.0514,0.0515,0.0515,0.0515,0.0518,0.052,0.0521,0.052,0.052,0.052,0.052,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521,0.0522,0.0522,0.0523,0.0524,0.0524,0.0525,0.0528,0.0528,0.0528,0.0528,0.0528,0.0527,0.0529,0.0528,0.0528,0.0528,0.0528,0.0526,0.0526,0.0525,0.0525,0.0526,0.0528,0.0528,0.0528,0.0528,0.0527,0.0527,0.0527,0.0527,0.0526,0.0527,0.0527,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,0.0525
2020-04-21 12:27:40,0.0526,0.0539,0.0539,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.0539,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.0539,0.0539,0.0539,0.0539,0.0539,0.0536,0.0535,0.0535,0.0534,0.0533,0.053,0.053,0.053,0.0529,0.053,0.053,0.0529,0.0529,0.0529,0.0529,0.0529,0.0528,0.0528,0.0526,0.0524,0.0524,0.0524,0.0524,0.0524,0.0522,0.0522,0.0521,0.0521,0.052,0.052,0.052,0.052,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0518,0.0518,0.0518,0.0518,0.0513,0.0512,0.0513,0.0514,0.0514,0.0513,0.0514,0.0515,0.0515,0.0515,0.0518,0.052,0.0521,0.052,0.052,0.052,0.052,0.0521,0.0521,0.0521
2020-04-21 12:32:42,0.0536,0.0541,0.054,0.054,0.0539,0.0539,0.0539,0.0538,0.0539,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.0539,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.0539,0.0539,0.0539,0.0539,0.0539,0.0536,0.0535,0.0535,0.0534,0.0533,0.053,0.053,0.053,0.0529,0.053,0.053,0.0529,0.0529,0.0529,0.0529,0.0529,0.0528,0.0528,0.0526,0.0524,0.0524,0.0524,0.0524,0.0524,0.0522,0.0522,0.0521,0.0521,0.052,0.052,0.052,0.052,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0518,0.0518,0.0518,0.0518,0.0513,0.0512,0.0513,0.0514,0.0514,0.0513,0.0514,0.0515,0.0515,0.0515,0.0518,0.052,0.0521,0.052
2020-04-21 12:37:44,0.0537,0.054,0.054,0.0541,0.0541,0.0536,0.054,0.054,0.0539,0.0539,0.0539,0.0538,0.0539,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.0539,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.0539,0.0539,0.0539,0.0539,0.0539,0.0536,0.0535,0.0535,0.0534,0.0533,0.053,0.053,0.053,0.0529,0.053,0.053,0.0529,0.0529,0.0529,0.0529,0.0529,0.0528,0.0528,0.0526,0.0524,0.0524,0.0524,0.0524,0.0524,0.0522,0.0522,0.0521,0.0521,0.052,0.052,0.052,0.052,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0518,0.0518,0.0518,0.0518,0.0513,0.0512,0.0513,0.0514,0.0514,0.0513,0.0514,0.0515,0.0515,0.0515
